name,latitude,longitude,altitude_km,dist_from_equator,risk_level
GLOBAL-9,0.1267603795251109,29.96132671729197,451.9582039427642,0.1267603795251109,Low
STARLINK-1647,22.94347122212783,-174.7937183852398,547.5807897992178,22.94347122212783,Medium
STARLINK-2303,53.197529656664535,-104.62776579955232,553.1402692638233,53.197529656664535,High
STARLINK-2273,-49.189227435933645,66.72671569955494,564.9972578504031,49.189227435933645,Medium
STARLINK-2309,-17.914709989860594,75.10852039640658,377.4236957595201,17.914709989860594,Medium
STARLINK-2266,5.34622801325017,145.7615339279273,547.4794359452121,5.34622801325017,Low
STARLINK-2270,-49.51761303573452,-46.85715719923769,565.0165625504299,49.51761303573452,Medium
STARLINK-2153,-30.571549452830535,-7.03683744091847,557.0912284662063,30.571549452830535,Medium
STARLINK-2226,24.211849216024003,-32.908951349799786,547.4553151482426,24.211849216024003,Medium
STARLINK-2284,-20.89611842677366,-152.51770092422973,250.33916731671872,20.89611842677366,Medium
STARLINK-2282,-52.09480304246586,41.421920947532534,440.15882294068615,52.09480304246586,High
STARLINK-2285,-10.726287139141881,133.5969407654526,550.7355735412834,10.726287139141881,Medium
STARLINK-2301,-53.20570108269139,1.3834186361062233,374.19838176812345,53.20570108269139,High
STARLINK-2298,-51.16595719257733,50.32535859823556,565.62550041074,51.16595719257733,High
STARLINK-2292,-33.455227410521466,132.1258332648558,558.4622972821211,33.455227410521466,Medium
STARLINK-2299,51.21615449310645,-129.69920462303247,552.241912486553,51.21615449310645,High
ONEWEB-0115,25.85985044067419,-104.43558753267146,1212.5642817265675,25.85985044067419,Medium
ONEWEB-0152,87.90588055918269,169.3517071181436,1222.352754362556,87.90588055918269,High
ONEWEB-0153,-14.333609694335962,-102.87661209739974,1216.2358522789755,14.333609694335962,Medium
ONEWEB-0154,-30.375420534367368,-102.18410395920004,1222.0028500868152,30.375420534367368,Medium
ONEWEB-0116,26.12489713619502,77.59459054022102,1212.2378676919056,26.12489713619502,Medium
ONEWEB-0150,41.85700921561455,-105.30871075766196,1215.278283514127,41.85700921561455,Medium
ONEWEB-0107,49.85283988257126,-105.91760486273978,1216.7151982143719,49.85283988257126,Medium
ONEWEB-0101,-54.055977313810295,73.71462398864253,1231.8478970804008,54.055977313810295,High
ONEWEB-0113,-68.17781683897023,-98.2063444750252,1234.8483373665304,68.17781683897023,High
ONEWEB-0112,73.77929420248552,-110.65221608878566,1221.3141132769297,73.77929420248552,High
ONEWEB-0156,66.12410121413997,81.30552001469434,1219.8305785937077,66.12410121413997,High
ONEWEB-0161,-6.297638452562468,-103.18010548484382,1214.169871419557,6.297638452562468,Low
ONEWEB-0158,18.076058684678465,77.25254586629703,1211.3754128911974,18.076058684678465,Medium
ONEWEB-0157,-78.0493198409921,-93.48205737557069,1239.4028908870257,78.0493198409921,High
ONEWEB-0162,10.674392767855865,76.97328516067444,1211.3644595565827,10.674392767855865,Medium
ONEWEB-0155,-22.10864591581805,75.73696690630607,1218.4792462206226,22.10864591581805,Medium
ONEWEB-0149,-54.33063687421107,-100.50089939070567,1232.2139950471565,54.33063687421107,High
ONEWEB-0148,50.17429148944238,79.1145157548145,1216.2251682843419,50.17429148944238,High
ONEWEB-0160,-30.116081371430003,75.38768137616906,1221.4509311719971,30.116081371430003,Medium
ONEWEB-0163,42.060486132039244,78.4721133100454,1214.689677588303,42.060486132039244,Medium
ONEWEB-0159,81.94573895847871,91.52488212798977,1221.845389284028,81.94573895847871,High
ONEWEB-0164,9.749403337137533,-103.78495466107768,1211.9352462996444,9.749403337137533,Low
ONEWEB-0167,38.13836988786023,78.24505636152202,1214.020209630595,38.13836988786023,Medium
ONEWEB-0166,-69.9224985275858,70.82511698586086,1237.152860614562,69.9224985275858,High
ONEWEB-0151,-77.79225248780156,66.86405416869266,1238.9799213674853,77.79225248780156,High
ONEWEB-0170,-62.164085229503925,-99.44491380632353,1234.7284445470846,62.164085229503925,High
ONEWEB-0168,-46.09032197925212,74.39448228832717,1228.4459119723144,46.09032197925212,Medium
ONEWEB-0173,-6.074388691534226,76.3544682879299,1213.6241419700455,6.074388691534226,Low
ONEWEB-0171,1.7459900551769385,-103.44944543998902,1212.5810626600844,1.7459900551769385,Low
ONEWEB-0172,-85.44683361957311,49.2849356713075,1239.869116596238,85.44683361957311,High
ONEWEB-0174,1.9958898209175955,76.66761296667966,1212.0165516085042,1.9958898209175955,Low
ONEWEB-0175,-38.395417364893454,-101.77861604294915,1225.2244765721605,38.395417364893454,Medium
ONEWEB-0177,17.788743415751334,-104.09599953951465,1211.9335430946348,17.788743415751334,Medium
ONEWEB-0178,73.40001307449832,83.65451613203136,1220.9492758362196,73.40001307449832,High
ONEWEB-0108,-85.62094136655499,-74.93827115421173,1239.7053106502046,85.62094136655499,High
ONEWEB-0169,65.8389385659806,-108.07980909371948,1220.2397452299156,65.8389385659806,High
GAOFEN-12 02,32.29144817852031,22.484667160129614,633.1266345700687,32.29144817852031,Medium
STARLINK-2404,6.758850372433364,166.8625732399231,547.3349034944729,6.758850372433364,Low
STARLINK-2412,51.197781953363844,70.20226300724258,552.0924488838491,51.197781953363844,High
STARLINK-2414,28.612084574078466,25.824935109518478,548.215979447873,28.612084574078466,Medium
STARLINK-2417,2.5746790969202937,179.81765254130235,547.6678810574298,2.5746790969202937,Low
STARLINK-2418,-50.142961208127545,-81.87003493537276,565.4317746102672,50.142961208127545,High
STARLINK-2421,38.95477590964167,28.95386522548392,549.9257300700917,38.95477590964167,Medium
STARLINK-2428,45.70660214367773,131.69778039220932,551.0877735707918,45.70660214367773,Medium
STARLINK-2430,-26.34317824551792,-39.98821112939914,555.5393290743831,26.34317824551792,Medium
STARLINK-2436,-36.96720231461324,-42.31050783597827,559.9312884472771,36.96720231461324,Medium
STARLINK-2437,-5.482768755792114,165.86435833218542,549.1296602349718,5.482768755792114,Low
STARLINK-2439,51.85809517964834,59.00597743237253,552.296373231843,51.85809517964834,High
STARLINK-2440,-32.3268077385412,139.99938974779008,557.7249102466224,32.3268077385412,Medium
STARLINK-2442,-40.00259122432961,-57.121616010609245,561.0535811512783,40.00259122432961,Medium
STARLINK-2443,-35.76135274021333,-165.6599485919473,559.2325949060657,35.76135274021333,Medium
STARLINK-2448,48.0838330116988,115.29561142468616,551.8019250591827,48.0838330116988,Medium
STARLINK-2449,24.32834445122938,167.14937422779678,547.5638642215142,24.32834445122938,Medium
STARLINK-2450,33.37655269600053,152.2305194434945,548.5314952206991,33.37655269600053,Medium
STARLINK-2452,-9.405885581419275,178.8729069856049,549.9485242045689,9.405885581419275,Low
STARLINK-2454,18.480826742442005,167.2704993019885,547.2864133511885,18.480826742442005,Medium
STARLINK-2455,-36.77857402314881,-52.25630867447587,559.769457319628,36.77857402314881,Medium
STARLINK-2459,-53.1684371879612,-105.24483392863914,566.614155568271,53.1684371879612,High
STARLINK-2460,-42.09755352341661,-135.7409801457718,561.9542055790199,42.09755352341661,Medium
STARLINK-2462,24.897549953671266,12.057898524100601,547.7296245825354,24.897549953671266,Medium
STARLINK-2464,-10.839449471588116,-26.487097759169604,550.423973793191,10.839449471588116,Medium
STARLINK-2465,-6.7965987291909284,-13.368064707255886,549.3938923813628,6.7965987291909284,Low
STARLINK-2466,-52.716506317893874,-77.25213515868128,566.5144819704896,52.716506317893874,High
STARLINK-2467,10.577396652184634,153.71891575261319,547.0612509061191,10.577396652184634,Medium
STARLINK-2468,-28.6944765757468,-154.0896684426501,556.7098426209855,28.6944765757468,Medium
STARLINK-2469,-29.968118005371505,-93.71652565708057,556.8437109108105,29.968118005371505,Medium
STARLINK-2471,-51.21465472137939,-109.69441898753831,566.4699592123792,51.21465472137939,High
STARLINK-2472,22.771180676076312,25.59164946095697,547.5551879729566,22.771180676076312,Medium
STARLINK-2473,-21.21846597938729,178.62747346474674,553.4941916809012,21.21846597938729,Medium
STARLINK-2474,-33.467547835095836,-27.882740682767245,558.4437333143471,33.467547835095836,Medium
STARLINK-2475,-18.665058573386037,-12.886481772497412,552.7005818441572,18.665058573386037,Medium
STARLINK-2476,42.03801184580641,44.15028559642164,550.8047245516894,42.03801184580641,Medium
STARLINK-2478,37.217745056185564,41.52413873058042,549.5787702485959,37.217745056185564,Medium
STARLINK-2479,13.009100110596545,12.196014714246727,547.0014759587092,13.009100110596545,Medium
STARLINK-2480,26.128378114227164,140.1937191898266,547.7530512047827,26.128378114227164,Medium
STARLINK-2481,-2.7728318060082384,-0.3305818733883936,548.6215863211972,2.7728318060082384,Low
STARLINK-2482,35.653653806899385,14.19563196118282,549.4616674335568,35.653653806899385,Medium
STARLINK-2483,-45.93515024025463,-48.304936287426806,563.7439942156496,45.93515024025463,Medium
STARLINK-2485,47.37519537053839,36.10360523287686,551.1456548194798,47.37519537053839,Medium
STARLINK-2486,46.972205424438485,63.5954520453688,551.4490868172836,46.972205424438485,Medium
STARLINK-2487,21.057365313583052,-1.5157375477347927,547.3090418259976,21.057365313583052,Medium
STARLINK-2488,5.330899638511097,-14.250049968351723,547.4904333117836,5.330899638511097,Low
STARLINK-2491,-13.38484213073037,-168.0040083763101,551.1196051186877,13.38484213073037,Medium
STARLINK-2492,39.943414536376565,122.96548603682803,550.2253406468324,39.943414536376565,Medium
STARLINK-2493,50.12119858918476,98.2182242412008,552.3155445039387,50.12119858918476,High
STARLINK-2503,53.08095021077101,66.25925872115995,552.6680658129172,53.08095021077101,High
SHIYAN-6 03 (SY-6 03),40.73643847812456,38.336028047403374,1008.7823185384283,40.73643847812456,Medium
ONEWEB-0176,-13.739439174402719,-133.3409610862673,1211.8941634018956,13.739439174402719,Medium
ONEWEB-0184,-39.21847982994336,44.41675840140556,1222.1743048529947,39.21847982994336,Medium
ONEWEB-0179,80.02064813535526,-145.80706444259926,1217.8982573744988,80.02064813535526,High
ONEWEB-0180,-54.09812516356486,43.24104319181842,1227.9963268000458,54.09812516356486,High
ONEWEB-0218,-21.315547588693242,-133.06052879286315,1214.090001023261,21.315547588693242,Medium
ONEWEB-0209,-73.53444026948017,-126.75492290044463,1234.3184911785756,73.53444026948017,High
ONEWEB-0198,-31.660722702624273,44.88325752406578,1218.5198839517802,31.660722702624273,Medium
ONEWEB-0189,-87.47613064567436,-78.14201649368152,1236.2802160115593,87.47613064567436,High
ONEWEB-0196,13.465221482164226,46.654524778296285,1207.543766256056,13.465221482164226,Medium
ONEWEB-0183,46.49831755844519,-136.03165438633545,1212.193521850028,46.49831755844519,Medium
ONEWEB-0185,9.714314012983401,46.492321420658634,1207.2952470845871,9.714314012983401,Low
ONEWEB-0187,75.6805782134978,-142.0231116293509,1217.3097226196421,75.6805782134978,High
ONEWEB-0192,-66.16599166826565,-129.09954607947742,1232.2784143985077,66.16599166826565,High
ONEWEB-0219,-16.631162522271694,45.5217442862299,1212.5406809340639,16.631162522271694,Medium
ONEWEB-0202,73.5138943322204,53.227734884022695,1216.733182899498,73.5138943322204,High
ONEWEB-0204,-86.9043932435332,3.782075742988876,1235.721583495951,86.9043932435332,High
ONEWEB-0205,28.565467269682593,47.27966176516344,1208.4021522399091,28.565467269682593,Medium
ONEWEB-0206,23.940395807251498,-134.802426214847,1208.318744851917,23.940395807251498,Medium
ONEWEB-0182,1.3355587464619887,-133.88215008973492,1208.6705349564745,1.3355587464619887,Low
ONEWEB-0186,53.92695206835939,-136.73739852354058,1213.6483935199744,53.92695206835939,High
ONEWEB-0181,-51.29346736726819,-131.19603725667537,1226.9517803798144,51.29346736726819,High
ONEWEB-0188,51.10627454974943,48.77842765972203,1212.8684111656946,51.10627454974943,High
ONEWEB-0220,-43.63009618735246,-131.87532801823062,1223.861992527957,43.63009618735246,Medium
ONEWEB-0165,87.48837658358909,102.30053160572726,1218.1437836079435,87.48837658358909,High
ONEWEB-0199,16.425976412908685,-134.47614686667114,1207.7479903868898,16.425976412908685,Medium
ONEWEB-0203,-28.790293192969465,-132.71183903794642,1217.1276511294882,28.790293192969465,Medium
ONEWEB-0197,-35.4336582770668,44.662430649648506,1219.5906098309504,35.4336582770668,Medium
ONEWEB-0194,66.04075853813912,50.8498217612723,1216.1465610624573,66.04075853813912,High
ONEWEB-0193,-9.096695802683694,45.8233642839557,1210.4960673929709,9.096695802683694,Low
ONEWEB-0191,-61.56676147735434,42.27362300215687,1230.7415763796855,61.56676147735434,High
ONEWEB-0195,47.291128598657956,48.389151312991686,1211.8914916070298,47.291128598657956,Medium
ONEWEB-0201,76.9847748349066,-142.89074518654365,1217.5509560482924,76.9847748349066,High
ONEWEB-0207,-17.504629069875023,-133.20694102242965,1213.294083241445,17.504629069875023,Medium
ONEWEB-0208,-76.41854889152332,37.47934124935025,1234.8532090106964,76.41854889152332,High
ONEWEB-0200,83.6485335689297,-152.95712165793387,1218.082239811982,83.6485335689297,High
ONEWEB-0217,21.084927747834662,46.93088684366882,1207.788904858514,21.084927747834662,Medium
PLEIADES NEO 3,17.85084219958439,100.06584509135965,625.894940564274,17.85084219958439,Medium
LEMUR-2-AMANDA-SVANTE,-56.96581675512985,79.28517001537648,544.848866572173,56.96581675512985,High
AII-BRAVO,58.06955389989081,93.18213374395027,577.4539692020832,58.06955389989081,High
TYVAK-182A,-59.52297052126469,-84.05328324950615,587.139793901466,59.52297052126469,High
NORSAT 3,81.80277642570837,150.6447259870775,573.1426444885203,81.80277642570837,High
LEMUR-2-SPECIAL-K,-10.073805148306338,-86.04802391484283,508.3623103068763,10.073805148306338,Medium
CSS (TIANHE),-41.05056457925808,10.088708729350692,406.40723926394554,41.05056457925808,Medium
STARLINK-2567,-34.05052527085999,87.10241892498131,558.3474959435786,34.05052527085999,Medium
STARLINK-2569,-28.707424692662666,45.92613417146291,556.4234392855919,28.707424692662666,Medium
STARLINK-2543,11.239769248278476,-134.62279932879838,547.1460044628507,11.239769248278476,Medium
STARLINK-2565,53.19733409507983,15.28191325614083,553.02057078056,53.19733409507983,High
STARLINK-2558,-49.515046991701084,152.93656155941983,564.8750406022248,49.515046991701084,Medium
STARLINK-2516,-53.17157103529834,-175.46218456705236,566.3369493789445,53.17157103529834,High
STARLINK-2564,-48.177465137014174,-144.96060657390555,564.3474001165256,48.177465137014174,Medium
STARLINK-2547,-9.325997375697382,99.06891305382787,549.452103288216,9.325997375697382,Low
STARLINK-2566,-6.769009101862977,-93.34642577263126,549.2091592465752,6.769009101862977,Low
STARLINK-2562,-22.539966889584445,-106.26150159759388,554.0696081756419,22.539966889584445,Medium
STARLINK-2545,24.849379738466034,-67.98779111103407,547.4021065515392,24.849379738466034,Medium
STARLINK-2540,38.93762416326113,-51.068787217457064,549.9676376735216,38.93762416326113,Medium
STARLINK-2555,49.45969616294171,-27.271944937532115,552.1236241752819,49.45969616294171,Medium
STARLINK-2542,9.273459850679412,-81.07338603709906,547.2044904909833,9.273459850679412,Low
STARLINK-2550,48.110089293215246,35.244421219071036,551.9432250898477,48.110089293215246,Medium
STARLINK-2533,36.76136167770908,57.77509437895027,549.3938235399444,36.76136167770908,Medium
STARLINK-2535,22.250023722010262,73.92620301906592,547.2884873149524,22.250023722010262,Medium
STARLINK-2559,-24.98575633601207,112.14511952300518,554.8408885844448,24.98575633601207,Medium
STARLINK-2557,-39.010296464477975,129.03989401088813,560.9048930223005,39.010296464477975,Medium
STARLINK-2538,-52.698635106776635,-157.3064124510931,566.3389747393446,52.698635106776635,High
STARLINK-2537,-45.764659031784326,-128.44044225201526,563.3828192784704,45.764659031784326,Medium
STARLINK-2530,41.82679345077084,-35.690413877652,550.6659754454502,41.82679345077084,Medium
STARLINK-2524,-2.7544056392006526,-80.31714506811942,548.392303850906,2.7544056392006526,Low
STARLINK-2519,51.087838250228245,-9.768955166352265,552.6070486871638,51.087838250228245,High
STARLINK-2523,28.54983992545471,-54.23829872265874,548.1202081407694,28.54983992545471,Medium
STARLINK-2517,52.68719326280691,22.818312650012018,552.8434434629196,52.68719326280691,High
STARLINK-2536,45.75079357161629,51.59270595531973,551.3422447768097,45.75079357161629,Medium
STARLINK-2534,33.341099773152905,72.27160573729802,548.8107584324056,33.341099773152905,Medium
STARLINK-2061,18.48873106872246,87.26608524725263,547.1199426441831,18.48873106872246,Medium
STARLINK-2549,-13.405702768585178,112.0163162774529,550.9160062642273,13.405702768585178,Medium
STARLINK-2506,-28.7181499216712,125.94165132037539,556.0979662322956,28.7181499216712,Medium
